대여소 아이디,대여소 이름,사용유무,주소(동),상세주소,경도,위도,권역,지오펜스 거리,등록일,수정일
SJ_00168,아름동_아름중학교앞,Y,아름동,세종특별자치시 아름동 1321,127.245669,36.514281,1,35,2018-08-06 21:19:08,2020-12-10 10:24:00
SJ_00169,아름동_한국해양교통안전공단,Y,아름동,세종특별자치시 아름동 1305,127.242543,36.514818,1,25,2018-08-06 21:19:48,2020-12-10 10:24:00
SJ_00170,아름동_범지기1202동앞,Y,아름동,세종특별자치시 아름동 1276,127.250458,36.512605,1,30,2018-08-06 21:21:30,2022-01-19 19:16:28
SJ_00171,아름동_아름초등학교앞,Y,아름동,세종특별자치시 아름동 1275,127.250768,36.514231,1,35,2018-08-06 21:22:11,2020-12-10 10:24:00
SJ_00172,아름동_범지기808동앞,Y,아름동,세종특별자치시 아름동 1279,127.250449,36.514286,1,35,2018-08-06 21:23:01,2020-12-10 10:24:00
SJ_00173,아름동_범지기303동앞,Y,아름동,세종특별자치시 아름동 1297,127.245395,36.516106,1,35,2018-08-06 21:23:50,2020-12-10 10:24:00
SJ_00174,아름동_범지기1009동앞,Y,아름동,세종특별자치시 아름동 1458,127.251053,36.515796,1,25,2018-08-06 21:24:26,2021-07-22 14:50:32
SJ_00175,아름동_범지기1012동 건너편,Y,아름동,세종특별자치시 아름동 1242,127.251742,36.516766,1,35,2018-08-06 21:25:13,2020-12-10 10:24:00
SJ_00176,아름동_범지기1020동 건너편,Y,아름동,세종특별자치시 아름동 1169,127.253096,36.519640,1,35,2018-08-06 21:26:15,2020-12-10 10:24:00
SJ_00177,아름동_범지기1023동건너편,Y,아름동,세종특별자치시 아름동 1092,127.249809,36.519458,1,35,2018-08-06 21:26:55,2020-12-10 10:24:00
SJ_00178,도담동_세종충남대병원앞,Y,도담동,세종특별자치시 도담동 910,127.256407,36.518883,1,35,2018-08-07 08:07:17,2020-12-10 10:24:00
SJ_00179,도담동_도램2002동건너편,Y,도담동,세종특별자치시 도담동 581,127.262583,36.518269,1,35,2018-08-07 08:08:10,2020-12-10 10:24:00
SJ_00180,도담동_물댄동산감리교회,Y,도담동,세종특별자치시 도담동 628,127.256521,36.516357,1,25,2018-08-07 08:08:57,2023-05-03 09:01:08
SJ_00181,도담동_해피라움7상가쪽건너편,Y,도담동,세종특별자치시 도담동 679,127.257867,36.516062,1,35,2018-08-07 08:09:53,2020-12-10 10:24:00
SJ_00182,도담동_해피라움7,Y,도담동,세종특별자치시 도담동 920,127.258136,36.515974,1,35,2018-08-07 08:10:47,2020-12-10 10:24:00
SJ_00183,도담동_도램1301동앞,Y,도담동,세종특별자치시 도담동 922,127.261888,36.516176,1,25,2018-08-07 08:11:33,2020-12-10 10:24:00
SJ_00184,도담동_복합커뮤니티센터,Y,도담동,세종특별자치시 도담동 645,127.262210,36.515906,1,35,2018-08-07 08:12:18,2020-12-10 10:24:00
SJ_00185,도담동_도담중학교,Y,도담동,세종특별자치시 도담동 922,127.2630161,36.5159184,1,45,2018-08-07 08:12:48,2023-05-25 20:29:41
SJ_00187,도담동_라온프라이빗 우측,Y,도담동,세종특별자치시 도담동 660,127.258740,36.514673,1,35,2018-08-07 08:14:43,2020-12-20 11:58:55
SJ_00188,도담동_한신휴시티중앙,Y,도담동,세종특별자치시 도담동 661,127.258799,36.514439,1,35,2018-08-07 08:15:29,2020-12-20 11:59:40
SJ_00189,도담동_한신휴시티좌측,Y,도담동,세종특별자치시 도담동 662,127.258868,36.513965,1,35,2018-08-07 08:16:15,2020-12-20 12:00:20
SJ_00190,도담동_싱싱장터앞BRT,Y,도담동,세종특별자치시 도담동 647,127.259256,36.514773,1,20,2018-08-07 08:17:10,2020-12-10 10:24:00
SJ_00191,도담동_도램1105동앞BRT,Y,도담동,세종특별자치시 도담동 402,127.259334,36.514210,1,20,2018-08-07 08:18:02,2020-12-10 10:24:00
SJ_00192,도담동_도램1603동앞,Y,도담동,세종특별자치시 도담동 641,127.265962,36.514743,1,35,2018-08-07 08:19:14,2022-07-22 13:08:57
SJ_00193,도담동_도담고등학교,Y,도담동,세종특별자치시 도담동 642,127.264529,36.513549,1,20,2018-08-07 08:19:56,2021-09-20 13:26:28
SJ_00194,도담동_도램1008동앞,Y,도담동,세종특별자치시 도담동 853,127.2607285,36.5127145,1,35,2018-08-07 08:20:29,2024-08-13 15:04:44
SJ_00195,도담동_도램204동앞,Y,도담동,세종특별자치시 도담동 917,127.255733,36.512183,1,35,2018-08-07 08:21:22,2020-12-10 10:24:00
SJ_00197,도담동_도램1507동건너편,Y,도담동,세종특별자치시 연기면 세종리 산22-6,127.266847,36.512181,1,30,2018-08-07 08:22:48,2024-09-11 14:17:21
SJ_00198,도담동_도램1401동앞,Y,도담동,세종특별자치시 도담동 858,127.264788,36.511118,1,45,2018-08-07 08:23:46,2020-12-10 10:24:00
SJ_00199,도담동_도램901동앞,Y,도담동,세종특별자치시 도담동 855,127.261882,36.510627,1,35,2018-08-07 08:24:27,2020-12-10 10:24:00
SJ_00200,도담동_도램110동앞,Y,도담동,세종특별자치시 도담동 845,127.257618,36.508385,1,35,2018-08-07 08:27:27,2020-12-10 10:24:00
SJ_00201,도담동_도램908동앞,Y,도담동,세종특별자치시 도담동 855,127.264140,36.510086,1,35,2018-08-07 08:28:17,2020-12-10 10:24:00
SJ_00202,도담동_도램1411동앞,Y,도담동,세종특별자치시 도담동 858,127.266978,36.510682,1,35,2018-08-07 08:29:08,2020-12-10 10:24:00
SJ_00203,도담동_양지고등학교,Y,도담동,세종특별자치시 도담동 903,127.267945,36.508601,1,35,2018-08-07 08:30:10,2020-12-10 10:24:00
SJ_00205,어진동_세종중앙타운,Y,어진동,세종특별자치시 어진동 710,127.261898,36.508407,1,30,2018-08-07 08:32:57,2020-12-10 10:24:00
SJ_00206,어진동_스타벅스,Y,어진동,세종특별자치시 어진동 605,127.270002,36.504864,1,30,2018-08-07 08:35:04,2020-12-11 12:04:31
SJ_00207,세종동_국무조정실건너편,Y,세종동,세종특별자치시 세종동 1201,127.2720594,36.5025447,s,35,2018-08-07 08:35:56,2024-10-13 08:39:00
SJ_00208,어진동_정부청사관리본부(3동),Y,어진동,세종특별자치시 어진동 556,127.267186,36.504732,1,55,2018-08-07 08:36:54,2023-06-29 21:16:35
SJ_00209,어진동_국토교통부정문,Y,어진동,세종특별자치시 어진동 717,127.262010,36.504531,1,55,2018-08-07 08:37:57,2020-12-10 10:24:00
SJ_00210,어진동_복합커뮤니티센터,Y,어진동,세종특별자치시 어진동 518,127.256725,36.501596,1,45,2018-08-07 08:38:44,2022-09-14 10:21:36
SJ_00211,어진동_고용노동부BRT,Y,어진동,세종특별자치시 어진동 581,127.260127,36.501459,1,35,2018-08-07 08:39:20,2020-12-10 10:24:00
SJ_00212,어진동_호수공원수변공원,Y,어진동,세종특별자치시 어진동 638,127.269599,36.499517,1,35,2018-08-07 08:39:59,2024-10-13 08:41:24
SJ_00213,어진동_문화체육관광부 버스정류장,Y,어진동,세종특별자치시 어진동 650,127.2644484,36.4980964,1,30,2018-08-07 08:40:43,2023-07-12 07:23:44
SJ_00214,세종동_호수공원매화공연장,Y,세종동,세종특별자치시 세종동 1201,127.269458,36.497987,s,35,2018-08-07 08:41:46,2024-10-13 08:39:13
SJ_00215,어진동_LH세종특별본부,Y,어진동,세종특별자치시 어진동 658,127.266200,36.495258,1,35,2018-08-07 08:42:46,2024-05-05 16:33:01
SJ_00216,세종동_행복도시세종홍보관,Y,세종동,세종특별자치시 세종동 551-6,127.2700741,36.489532,s,25,2018-08-07 08:43:40,2024-10-13 21:56:11
SJ_00217,다정동_가온124동앞,Y,다정동,세종특별자치시 다정동 363-433,127.2448392,36.4897114,2,25,2018-08-07 14:55:16,2024-06-10 09:43:24
SJ_00218,다정동_가온104동앞,Y,다정동,세종특별자치시 다정동 38-28,127.246134,36.491607,2,25,2018-08-07 14:55:58,2024-06-13 15:56:57
SJ_00219,다정동_가온117동앞,Y,다정동,세종특별자치시 다정동 22-8,127.243938,36.493015,2,35,2018-08-07 14:56:42,2020-12-10 10:24:00
SJ_00220,다정동_가온511동앞,Y,다정동,세종특별자치시 다정동 323-7,127.244934,36.494836,2,25,2018-08-10 14:25:26,2024-06-25 11:00:34
SJ_00221,보람동_호려울1006동앞,Y,보람동,세종특별자치시 보람동 616-3,127.294162,36.483599,3,35,2018-08-10 16:10:17,2020-12-10 10:24:00
SJ_00222,보람동_호려울1004동앞,Y,보람동,세종특별자치시 보람동 650-1,127.293302,36.482616,3,35,2018-08-10 16:13:21,2020-12-10 10:24:00
SJ_00224,대평동_BRT,Y,대평동,세종특별자치시 대평동 65-12,127.275964,36.472159,3,25,2018-08-10 16:36:43,2020-12-10 10:24:00
SJ_00225,대평동_시외버스터미널BRT,Y,대평동,세종특별자치시 대평동 643,127.273169,36.470940,3,35,2018-08-10 17:08:49,2020-12-10 10:24:00
SJ_00226,보람동_호려울101동앞,Y,보람동,세종특별자치시 보람동 664-102,127.285866,36.475092,3,35,2018-08-11 09:25:00,2020-12-10 10:24:00
SJ_00227,보람동_호려울401동앞,Y,보람동,세종특별자치시 보람동 796,127.2893659,36.4766332,3,30,2018-08-11 09:27:20,2024-04-01 21:14:48
SJ_00228,보람동_호려울501동앞,Y,보람동,세종특별자치시 보람동 629-6,127.290610,36.477142,3,20,2018-08-11 09:29:34,2021-06-22 17:58:12
SJ_00229,보람동_호려울604동앞,Y,보람동,세종특별자치시 보람동 795,127.294911,36.4785167,3,20,2018-08-11 09:35:29,2024-07-01 21:46:14
SJ_00230,보람동_호려울902동앞,Y,보람동,세종특별자치시 보람동 634-8,127.2955472,36.4794932,3,35,2018-08-11 09:37:59,2023-10-18 15:01:13
SJ_00232,소담동_새샘203동앞,Y,소담동,세종특별자치시 소담동 32-103,127.299023,36.480826,3,55,2018-08-11 09:47:31,2020-12-10 10:24:00
SJ_00233,소담동_지엘플렉스1(입구)2,Y,소담동,세종특별자치시 소담동 582,127.301747,36.485021,3,35,2018-08-11 09:49:39,2024-04-06 10:15:37
SJ_00234,소담동_새샘907동앞,Y,소담동,세종특별자치시 소담동 286-7,127.2995714,36.4887654,3,35,2018-08-11 09:51:56,2023-05-29 15:37:56
SJ_00235,다정동_가온302동앞,Y,다정동,세종특별자치시 다정동 산29,127.241700,36.496172,2,35,2018-08-11 09:59:42,2020-12-10 10:24:00
SJ_00236,다정동_가온325동옆 로터리,Y,다정동,세종특별자치시 다정동 307,127.244723,36.496255,2,35,2018-08-11 10:02:44,2021-12-27 18:49:57
SJ_00237,다정동_가온610동옆,Y,다정동,세종특별자치시 다정동 산 26,127.244926,36.497532,2,40,2018-08-11 10:04:20,2020-12-10 10:24:00
SJ_00238,다정동_가온201동앞,Y,다정동,세종특별자치시 다정동 산28,127.243222,36.496011,2,35,2018-08-11 10:05:35,2020-12-10 10:24:00
SJ_00239,다정동_가온510동앞 공원,Y,다정동,세종특별자치시 다정동 38,127.246459,36.494778,2,35,2018-08-11 10:07:06,2021-08-04 12:10:21
SJ_00240,다정동_가온616동앞,Y,다정동,세종특별자치시 다정동 4-3,127.248791,36.496976,2,20,2018-08-11 10:08:19,2020-12-10 10:24:00
SJ_00241,다정동_가온801동앞,Y,다정동,세종특별자치시 다정동 17,127.250118,36.495699,2,40,2018-08-11 10:09:46,2020-12-10 10:24:00
SJ_00242,다정동_가온1201동앞,Y,다정동,세종특별자치시 다정동 363-77,127.255052,36.492640,2,30,2018-08-11 10:12:44,2020-12-10 10:24:00
SJ_00243,다정동_가온1001동앞,Y,다정동,세종특별자치시 다정동 363-72,127.254081,36.492507,2,25,2018-08-11 10:14:48,2021-10-12 08:24:51
SJ_00244,나성동_포레뷰앞BRT,Y,나성동,세종특별자치시 나성동 736,127.256191,36.490722,2,35,2018-08-11 10:21:12,2020-12-10 10:24:00
SJ_00245,다정동_다정센타프라자앞,Y,다정동,세종특별자치시 다정동 981,127.248722,36.495532,2,30,2018-08-11 10:23:18,2024-04-26 16:29:27
SJ_00246,다정동_리치타워앞,Y,다정동,세종특별자치시 다정동 363-183,127.249401,36.493768,2,35,2018-08-11 10:26:13,2020-12-10 10:24:00
SJ_00247,보람동_호려울805동앞,Y,보람동,세종특별자치시 보람동 633-10,127.295283,36.478607,3,35,2018-08-11 10:47:56,2020-12-10 10:24:00
SJ_00248,한솔동_첫마을6단지 상가옆,Y,한솔동,세종특별자치시 한솔동 1237,127.254865,36.474746,2,35,2018-08-11 11:02:00,2020-12-10 10:24:00
SJ_00249,한솔동_첫마을6단지 정류장,Y,한솔동,세종특별자치시 한솔동 1229,127.2530918,36.4750764,2,50,2018-08-11 11:09:38,2023-04-06 19:30:08
SJ_00250,소담동_새샘215동앞BRT,Y,소담동,세종특별자치시 소담동 333-32,127.297462,36.482212,3,35,2018-08-11 11:40:27,2020-12-10 10:24:00
SJ_00251,소담동_새샘216동앞BRT,Y,소담동,세종특별자치시 소담동 32-123,127.298353,36.482894,3,35,2018-08-11 11:46:19,2020-12-10 10:24:00
SJ_00252,소담동_새샘309동앞BRT,Y,소담동,세종특별자치시 소담동 333-18,127.297137,36.482649,3,35,2018-08-11 11:56:09,2020-12-10 10:24:00
SJ_00253,나성동_LH분양홍보관건너편2,Y,나성동,세종특별자치시 나성동 59-4,127.269095,36.481223,1,35,2018-08-11 12:17:54,2020-12-10 10:24:00
SJ_00254,나성동_LH분양홍보관건너편1,Y,나성동,세종특별자치시 나성동 182-5,127.268610,36.482087,1,35,2018-08-11 12:18:37,2020-12-10 10:24:00
SJ_00255,나성동_LH분양홍보관,Y,나성동,세종특별자치시 나성동 97-2,127.268625,36.481510,2,35,2018-08-11 12:19:23,2020-12-10 10:24:00
SJ_00256,나성동_세종예술의전당 앞,Y,나성동,세종특별자치시 나성동 246-1,127.266194,36.485519,1,35,2018-08-11 12:20:30,2022-12-08 18:10:11
SJ_00257,나성동_나릿재202동건너편,Y,나성동,세종특별자치시 나성동 696-4,127.2650473,36.4864148,1,35,2018-08-11 12:21:03,2023-11-03 14:46:25
SJ_00258,나성동_나릿재202동앞,Y,나성동,세종특별자치시 나성동 684-11,127.265018,36.487162,1,20,2018-08-11 12:21:53,2021-06-10 16:58:41
SJ_00261,어진동_지방자치회관건너편,Y,어진동,세종특별자치시 어진동 671,127.262704,36.495181,1,25,2018-08-11 12:24:48,2024-06-18 16:58:02
SJ_00262,소담동_새샘803동앞BRT1,Y,소담동,세종특별자치시 소담동 332-4,127.301409,36.487204,3,35,2018-08-11 12:27:43,2022-02-10 07:51:06
SJ_00263,소담동_새샘803동건너편BRT2,Y,소담동,세종특별자치시 소담동 332-4,127.302012,36.487034,3,35,2018-08-11 12:32:20,2021-08-11 12:46:01
SJ_00264,소담동_새샘803동건너편BRT3,Y,소담동,세종특별자치시 소담동 119,127.302129,36.487293,3,35,2018-08-11 12:33:30,2021-08-11 12:46:15
SJ_00265,반곡동_국토연구원앞,Y,반곡동,세종특별자치시 반곡동 771-124,127.300010,36.491935,3,35,2018-08-11 12:38:43,2020-12-10 10:24:00
SJ_00266,반곡동_국책연구단지뒤 BRT1(시청방향),Y,반곡동,세종특별자치시 반곡동 산56,127.304452,36.492532,3,35,2018-08-11 12:45:46,2022-12-27 15:19:20
SJ_00267,반곡동_국책연구단지뒤 BRT2(시청방향),Y,반곡동,세종특별자치시 반곡동 771-84,127.304180,36.492171,3,35,2018-08-11 12:47:29,2022-12-27 15:19:48
SJ_00268,반곡동_국책연구단지남측 BRT1(집현동방향),Y,반곡동,세종특별자치시 반곡동 831,127.3041553,36.4912142,4,35,2018-08-11 12:56:39,2024-03-13 10:48:29
SJ_00269,반곡동_국책연구단지남측 BRT2(집현동방향),Y,반곡동,세종특별자치시 반곡동 771-62,127.303937,36.490897,4,35,2018-08-11 12:58:53,2022-12-27 15:20:22
